doc_id,source_id,source,label,n_words,preview_teks,sty__char_count,sty__word_count,sty__sentence_count,sty__avg_sentence_length,sty__avg_word_length,sty__unique_word_ratio,sty__comma_count,sty__semicolon_count,sty__question_mark_count,sty__exclamation_mark_count,sty__period_count,sty__colon_count,sty__punctuation_ratio,sty__uppercase_ratio,sty__digit_ratio,sty__special_char_count,sty__special_char_ratio,sty__function_word_ratio,perplexity
1700,853,id_newspapers_2018,1,297,Indonesia kembali menunjukkan dukungannya terhadap perdamaian dunia dengan mengi,2334.0,297.0,17.0,17.470589,6.642384,0.51324505,8.0,0.0,0.0,0.0,17.0,0.0,0.010711226,0.025706941,0.001713796,32.0,0.013710368,0.2615894,21.527689
1701,854,id_newspapers_2018,0,298,The Search and Rescue Agency is utilizing a sonar scanning device to search for ,1722.0,298.0,19.0,15.684211,4.570957,0.5478548,12.0,0.0,0.0,0.0,19.0,1.0,0.018002324,0.05284553,0.020905923,40.0,0.023228804,0.0,88.63672
1702,854,id_newspapers_2018,1,299,Tim pencarian dan penyelamatan (SAR) di Indonesia telah menggunakan peralatan so,2270.0,299.0,17.0,17.588236,6.3940396,0.48675495,17.0,0.0,0.0,0.0,17.0,0.0,0.014977974,0.020704845,0.0,41.0,0.018061673,0.25827813,20.35784
1703,855,id_newspapers_2018,0,314,Adanya temuan pelanggaran netralitas Aparatur Sipil Negara (ASN) di beberapa pro,2248.0,314.0,19.0,16.526316,5.864353,0.62776023,32.0,0.0,0.0,0.0,19.0,0.0,0.022686834,0.047597867,0.011120996,76.0,0.03380783,0.17981073,60.912792
1704,855,id_newspapers_2018,1,271,Koalisi Pemantau Partisipatif untuk Indonesia (KPPOD) merekomendasikan agar hak ,2027.0,271.0,16.0,16.9375,6.2072725,0.44727272,18.0,0.0,0.0,0.0,16.0,0.0,0.016773557,0.04292057,0.0019733596,50.0,0.024666995,0.24,16.360722
1705,856,id_newspapers_2018,0,211,Delegasi dari Perancis dilaporkan ditahan ketika meninjau Pemilihan Umum (Pemilu,1601.0,211.0,16.0,13.1875,6.2222223,0.7453704,19.0,0.0,0.0,0.0,16.0,0.0,0.021861337,0.039350405,0.021861337,47.0,0.029356653,0.14351852,85.12509
1706,856,id_newspapers_2018,1,293,Delegasi Perancis yang terdiri dari tiga orang ditahan oleh pihak keamanan Turki,2183.0,293.0,15.0,19.533333,6.375427,0.5255973,8.0,0.0,0.0,0.0,15.0,0.0,0.01053596,0.020155748,0.0,23.0,0.01053596,0.25255972,27.522612
1707,857,id_newspapers_2018,0,162,Kolombia memimpin 1-0 saat menghadapi Polandia di babak pertama lanjutan penyisi,1166.0,162.0,11.0,14.727273,5.662722,0.75739646,26.0,0.0,0.0,0.0,11.0,2.0,0.031732418,0.07118353,0.018010292,48.0,0.04116638,0.09467456,61.580463
1708,857,id_newspapers_2018,1,295,Pertandingan Grup H Piala Dunia 2018 antara Kolombia melawan Polandia yang berla,2104.0,295.0,14.0,21.071428,5.806557,0.59016395,13.0,0.0,0.0,0.0,14.0,0.0,0.012832699,0.03469582,0.009980989,39.0,0.018536123,0.20655738,38.81948
1709,858,id_newspapers_2018,0,242,"FIFA mengatakan, Sabtu (24/6) malam, bahwa pihaknya menjatuhkan denda 10 ribu fr",1752.0,242.0,11.0,22.0,6.020325,0.5243902,9.0,0.0,0.0,0.0,11.0,0.0,0.011415525,0.05194064,0.0062785386,30.0,0.017123288,0.21138212,49.631176
1710,858,id_newspapers_2018,1,296,Federasi Sepak Bola Internasional (FIFA) telah mengumumkan sanksi yang akan dibe,2163.0,296.0,15.0,19.733334,6.1885524,0.5858586,10.0,0.0,0.0,0.0,15.0,0.0,0.011558021,0.030050855,0.0073971334,30.0,0.0138696255,0.24579124,28.452175
1711,859,id_newspapers_2018,0,251,Pelatih Panama Hernan Dario Gomez tak menyangkal kalau timnya kalah kelas dari I,1661.0,251.0,16.0,15.6875,5.212355,0.5637066,15.0,0.0,0.0,0.0,15.0,3.0,0.018061409,0.048163757,0.016857315,61.0,0.036724865,0.14671814,208.48749
1712,859,id_newspapers_2018,1,282,Inggris berhasil membuat Panama keder usai menyapu tiga gol tanpa balas dalam la,1981.0,282.0,15.0,18.8,5.7569447,0.5868056,15.0,0.0,0.0,0.0,15.0,0.0,0.015143867,0.027763756,0.008581525,42.0,0.021201413,0.2326389,54.2589
1713,860,id_newspapers_2018,0,317,Duel babak pertama Polandia lawan Kolombia dalam lanjutan grup H Piala Dunia 201,2224.0,317.0,20.0,15.85,5.5361447,0.5873494,21.0,7.0,0.0,0.0,19.0,1.0,0.021133093,0.051708635,0.012589928,70.0,0.03147482,0.14759035,89.62596
1714,860,id_newspapers_2018,1,328,Kolombia berhasil mengalahkan Polandia dengan skor 1-0 pada pertandingan yang be,2487.0,328.0,24.0,13.666667,6.3053894,0.5299401,18.0,0.0,0.0,0.0,24.0,0.0,0.016887818,0.025733816,0.006835545,54.0,0.021712907,0.23053892,28.187279
1715,861,id_newspapers_2018,0,337,Polda Kepulauan Riau membantah Wakapolda Kepri Brigjen Yan Fitri Halimansyah sen,2377.0,337.0,25.0,13.48,5.766082,0.5555556,25.0,0.0,0.0,0.0,25.0,0.0,0.021034919,0.055532183,0.0050483802,69.0,0.029028187,0.17251462,62.616493
1716,861,id_newspapers_2018,1,256,Polda Kepri telah memberikan klarifikasi terkait pertemuan antara Wakapolda Kepr,1915.0,256.0,12.0,21.333334,6.2355213,0.53281856,18.0,0.0,0.0,0.0,12.0,0.0,0.015665796,0.04386423,0.008355091,45.0,0.023498695,0.21235521,20.97992
1717,862,id_newspapers_2018,0,372,"Beberapa bulan sebelum meninggal, Hari Moekti ternyata sempat berpesan. Jika sua",2623.0,372.0,8.0,46.5,5.805263,0.26052633,20.0,0.0,0.0,0.0,7.0,2.0,0.010293557,0.10484178,0.009531071,46.0,0.017537171,0.065789476,9.980109
1718,862,id_newspapers_2018,1,339,"Hari Moekti Ingin Peti Matinya Diselimuti Bendera Ar-Rayah Hari Moekti, salah sa",2396.0,339.0,19.0,17.842106,5.632768,0.579096,19.0,0.0,0.0,1.0,18.0,0.0,0.015859766,0.047161937,0.014190317,64.0,0.026711185,0.17231639,50.831787
1719,863,id_newspapers_2018,0,370,"Jenazah Hari Moekti telah selesai dimandikan. Selanjutnya, jenazah dibawa ke Mas",2585.0,370.0,10.0,37.0,5.7941175,0.2433155,25.0,0.0,0.0,0.0,9.0,2.0,0.013152804,0.1106383,0.008123791,49.0,0.018955512,0.0855615,10.561108
1720,863,id_newspapers_2018,1,302,"Hari Moekti, sosok yang dikenal sebagai seorang penulis dan seniman yang produkt",2126.0,302.0,18.0,16.777779,5.7225804,0.5645161,19.0,0.0,0.0,0.0,18.0,0.0,0.017403575,0.041392285,0.012699906,51.0,0.02398871,0.2516129,23.110315
1721,864,id_newspapers_2018,0,245,"Salah satu tokoh pendiri Partai Keadilan dan Persatuan Indonesia (PKPI), Tatto S",1788.0,245.0,13.0,18.846153,5.9681277,0.6613546,17.0,0.0,0.0,0.0,13.0,0.0,0.016778523,0.061521254,0.014541387,46.0,0.025727069,0.15537849,44.91844
1722,864,id_newspapers_2018,1,297,"Tatto Sugiarto, salah satu pendiri Partai Keadilan dan Persatuan Indonesia (PKPI",2221.0,297.0,19.0,15.631579,6.218543,0.5860927,18.0,0.0,0.0,0.0,19.0,0.0,0.016659163,0.042323276,0.009004952,47.0,0.021161638,0.205298,17.313976
1723,865,id_newspapers_2018,0,356,Pahlawan Jepang saat menahan seri Senegal 2-2 dalam laga Piala Dunia 2018 grup H,2350.0,356.0,23.0,15.478261,5.2608695,0.5652174,17.0,0.0,0.0,0.0,22.0,2.0,0.016595745,0.058297873,0.03319149,59.0,0.025106383,0.16847827,85.83419
1724,865,id_newspapers_2018,1,364,"Keisuke Honda, pemain sepak bola asal Jepang memang menjadi sosok yang sangat te",2556.0,364.0,20.0,18.2,5.7226667,0.488,16.0,0.0,0.0,0.0,20.0,0.0,0.014084507,0.044992175,0.015649453,47.0,0.018388106,0.17333333,17.395369
1725,866,id_newspapers_2018,0,213,Polres Jakarta Barat sedang mengejar pelaku pencurian rumah kosong di kawasan Ja,1460.0,213.0,16.0,13.3125,5.488479,0.640553,17.0,0.0,0.0,0.0,16.0,0.0,0.022602739,0.050684933,0.015068493,57.0,0.039041094,0.15207373,84.60166
1726,866,id_newspapers_2018,1,298,Kepolisian Resor Jakarta Barat tengah berusaha menangkap seorang residivis yang ,2270.0,298.0,17.0,17.529411,6.435216,0.56478405,9.0,0.0,0.0,0.0,17.0,0.0,0.011453745,0.023348019,0.0026431717,36.0,0.01585903,0.2026578,18.25627
1727,867,id_newspapers_2018,0,797,Oleh: Adhyaksa Dault Ketua Kwartir Nasional Gerakan Pramuka Bahaya laten narkoba,5861.0,797.0,69.0,11.550725,5.8974667,0.57539207,52.0,6.0,1.0,0.0,68.0,1.0,0.021668658,0.027640335,0.022351135,176.0,0.030029004,0.17129071,102.29869
1728,867,id_newspapers_2018,1,369,Salah satu upaya pemerintah untuk meningkatkan kemajuan Indonesia di masa depan ,2814.0,369.0,19.0,19.421053,6.37234,0.5,19.0,0.0,0.0,0.0,19.0,0.0,0.013503909,0.019900497,0.0063965884,50.0,0.017768301,0.22340426,24.219946
1729,868,id_newspapers_2018,0,222,"Kepala Bendung Katulampa Andi Sudirman mengatakan, kawasan Puncak Bogor dilanda ",1612.0,222.0,14.0,15.857142,5.859649,0.6315789,32.0,0.0,0.0,0.0,14.0,1.0,0.02853598,0.047146402,0.029776676,55.0,0.034119107,0.10526316,35.514736
1730,868,id_newspapers_2018,1,299,"Hujan mulai turun di kawasan Puncak, Bogor, Jawa Barat, sejak Minggu (28/2) sore",2188.0,299.0,16.0,18.6875,6.029508,0.55409837,24.0,0.0,0.0,0.0,16.0,0.0,0.018281536,0.025137112,0.0063985377,51.0,0.023308959,0.21967213,21.02805
1731,869,id_newspapers_2018,0,163,"Masa tenang, pasangan calon gubernur Lampung hadir pada acara istigosah yang dig",1179.0,163.0,9.0,18.11111,5.993865,0.6809816,17.0,0.0,0.0,0.0,8.0,0.0,0.02120441,0.030534351,0.005937235,40.0,0.033927057,0.20245399,76.57712
1732,869,id_newspapers_2018,1,330,"Menghadapi Pilkada serentak pada 9 Desember 2020, pasangan calon (paslon) di Pro",2557.0,330.0,22.0,15.0,6.3539824,0.50737464,25.0,0.0,0.0,0.0,22.0,0.0,0.018380916,0.03441533,0.0043019163,74.0,0.028940164,0.22713864,24.204924
1733,870,id_newspapers_2018,0,261,"Pelatih Inggris, Gareth Southgate, mengaku kecewa dengan performa anak asuhnya m",1761.0,261.0,12.0,21.75,5.4905663,0.61132073,17.0,0.0,0.0,0.0,12.0,3.0,0.016467916,0.031800114,0.0102214655,46.0,0.026121521,0.16981132,103.420975
1734,870,id_newspapers_2018,1,301,Timnas Inggris berhasil menang telak 6-1 dalam laga melawan Panama pada pertandi,2075.0,301.0,19.0,15.842105,5.4888177,0.5623003,18.0,0.0,0.0,0.0,19.0,0.0,0.017831326,0.030843373,0.015421687,57.0,0.027469879,0.21086262,28.92698
1735,871,id_newspapers_2018,0,326,Legenda Argentina Diego Maradona meminta untuk bisa masuk ke pusat latihan timna,2406.0,326.0,19.0,17.157894,5.908284,0.6301775,29.0,0.0,0.0,0.0,19.0,0.0,0.019950125,0.046134662,0.010806317,84.0,0.034912717,0.14201184,151.15802
1736,871,id_newspapers_2018,1,358,"Maradona, legenda sepak bola Argentina, meminta izin untuk berbicara langsung ke",2595.0,358.0,19.0,18.842106,6.0524864,0.48618785,18.0,0.0,0.0,0.0,19.0,0.0,0.014258189,0.029672448,0.009633912,47.0,0.018111754,0.21270718,24.225172
1737,872,id_newspapers_2018,0,270,Program reality show 'Karma' yang ditayangkan ANTV dikecam karena dinilai berten,1982.0,270.0,15.0,18.0,6.1139708,0.6397059,15.0,0.0,0.0,0.0,15.0,0.0,0.015136226,0.042381432,0.0060544903,50.0,0.025227044,0.1875,111.228905
1738,872,id_newspapers_2018,1,378,"Seiring dengan kemajuan teknologi, sebagian besar masyarakat Indonesia memilih u",2992.0,378.0,19.0,19.894737,6.678851,0.50130546,27.0,0.0,0.0,0.0,19.0,0.0,0.015374332,0.017713904,0.0,57.0,0.019050803,0.24543081,20.982515
1739,873,id_newspapers_2018,0,334,Menteri Perhubungan Budi Karya Sumadi mengatakan pada arus mudik lebaran 2018 ke,2264.0,334.0,22.0,15.181818,5.3631124,0.5331412,16.0,0.0,0.0,0.0,21.0,1.0,0.016342755,0.02959364,0.010600707,70.0,0.030918729,0.17291066,101.06387
1740,873,id_newspapers_2018,1,342,"Menteri Perhubungan, Budi Karya Sumadi, mengimbau untuk menambah jumlah rest are",2427.0,342.0,17.0,20.117647,5.936232,0.46666667,14.0,0.0,0.0,0.0,17.0,0.0,0.012772971,0.026370004,0.0008240626,38.0,0.01565719,0.21159421,17.469166
1741,874,id_newspapers_2018,0,288,Kolombia berhasil mengungguli Polandia 1-0 di babak pertama dalam matchday kedua,2086.0,288.0,21.0,13.714286,5.785953,0.632107,22.0,7.0,0.0,0.0,20.0,5.0,0.023489933,0.056567594,0.013902205,69.0,0.03307766,0.110367894,125.97854
1742,874,id_newspapers_2018,1,304,Timnas Kolombia berhasil unggul atas Polandia di babak pertama pada pertandingan,2242.0,304.0,18.0,16.88889,6.1064515,0.58064514,20.0,0.0,0.0,0.0,18.0,0.0,0.016949153,0.028991971,0.0057983943,46.0,0.020517396,0.18064517,47.458466
1743,875,id_newspapers_2018,0,113,Macet parah terjadi di Tol Bekasi arah Jakarta pada Senin pertama setelah libur ,742.0,113.0,10.0,11.3,5.1965814,0.64102566,3.0,0.0,0.0,0.0,9.0,2.0,0.016172506,0.05929919,0.02425876,22.0,0.029649595,0.14529915,268.89893
1744,875,id_newspapers_2018,1,306,Lalu lintas di Tol Bekasi arah Jakarta mengalami kemacetan parah pagi ini. Setel,2160.0,306.0,18.0,17.0,5.892857,0.5422078,14.0,0.0,0.0,0.0,17.0,0.0,0.014351852,0.018055556,0.0027777778,40.0,0.018518519,0.22402598,36.613014
1745,876,id_newspapers_2018,0,1409,Sebagai bentuk penghargaan serta apresiasi terhadap satrawan legendaris asal Ban,10001.0,1409.0,36.0,39.13889,5.7661624,0.31361762,78.0,0.0,0.0,0.0,35.0,2.0,0.01129887,0.05829417,0.00509949,209.0,0.02089791,0.19394773,76.34182
1746,876,id_newspapers_2018,1,385,Pemerintah Kabupaten Banyumas kembali membuat terobosan dalam mengembangkan kebu,2942.0,385.0,22.0,17.5,6.3654823,0.40862945,13.0,0.0,0.0,0.0,22.0,0.0,0.011896669,0.032630865,0.00067980966,50.0,0.016995242,0.20304568,18.517517
1747,877,id_newspapers_2018,0,255,Nilai tukar rupiah dibuka pada posisi Rp14.120 per dolar Amerika Serikat (AS) pa,1753.0,255.0,15.0,17.0,5.229927,0.620438,32.0,0.0,0.0,0.0,15.0,0.0,0.02681118,0.0427838,0.03593839,66.0,0.037649743,0.12773722,54.27005
1748,877,id_newspapers_2018,1,288,"Rupiah kembali mengalami pelemahan pada hari Jumat (10/1), di mana nilai tukarny",2150.0,288.0,17.0,16.941177,6.232082,0.57337886,14.0,0.0,0.0,0.0,17.0,0.0,0.014418605,0.024186047,0.008372093,37.0,0.017209303,0.21843003,31.160427
1749,878,id_newspapers_2018,0,331,Ketua Asosiasi Perguruan Tinggi Swasta Indonesia (APTISI) Budi Djatmiko menyebut,2434.0,331.0,19.0,17.421053,6.0445104,0.57863504,27.0,0.0,0.0,0.0,19.0,0.0,0.018898932,0.048069023,0.011092851,67.0,0.027526705,0.15727003,42.5068
1750,878,id_newspapers_2018,1,396,Meningkatkan kualitas pendidikan di Indonesia merupakan tugas yang masih berat b,3098.0,396.0,23.0,17.217392,6.665829,0.4522613,22.0,0.0,0.0,0.0,23.0,0.0,0.0145255,0.018721756,0.0,50.0,0.016139444,0.21105528,22.957197
1751,879,id_newspapers_2018,0,241,Sejumlah pemimpin dari berbagai negara mengucapkan selamat terhadap kemenangan R,1867.0,241.0,13.0,18.538462,6.408907,0.58704454,19.0,0.0,0.0,0.0,13.0,0.0,0.017139796,0.039635777,0.0,44.0,0.02356722,0.18218623,50.33349
1752,879,id_newspapers_2018,1,341,Kemenangan Recep Tayyip Erdogan dalam pemilihan presiden Turki pada 24 Juni lalu,2557.0,341.0,20.0,17.05,6.2956524,0.47536233,21.0,0.0,0.0,0.0,20.0,0.0,0.016034415,0.034024246,0.0109503325,45.0,0.017598748,0.20289855,16.119028
1753,880,id_newspapers_2018,0,1415,"Jelang rencana bahagianya, Baim Wong mendapatkan tawaran untuk menggelar acara t",9243.0,1415.0,85.0,16.647058,5.319328,0.13025211,84.0,0.0,32.0,33.0,41.0,1.0,0.020556096,0.13058531,0.0014064697,233.0,0.025208266,0.05952381,17.016815
1754,880,id_newspapers_2018,1,328,"Baim Wong, aktor ternama di Indonesia, mendadak menjadi sorotan publik. Pasalnya",2352.0,328.0,21.0,15.619047,5.957704,0.5528701,23.0,0.0,1.0,0.0,20.0,0.0,0.018707482,0.019132653,0.0025510204,53.0,0.022534013,0.19939578,30.069347
1755,881,id_newspapers_2018,0,187,Menteri Perhubungan (Menhub) Budi Karya Sumadi menyebutkan bahwa Kapal Mesin (KM,1313.0,187.0,13.0,14.384615,5.659686,0.60732985,15.0,0.0,0.0,0.0,13.0,0.0,0.02132521,0.038842347,0.014470678,46.0,0.035034273,0.16753927,59.351986
1756,881,id_newspapers_2018,1,287,Kapal Motor (KM) Sinar Bangun yang sebelumnya dikabarkan hilang di perairan Dana,2137.0,287.0,17.0,16.882353,6.171821,0.5635739,18.0,0.0,0.0,0.0,17.0,0.0,0.016378101,0.035563875,0.0046794573,55.0,0.025737014,0.209622,24.50661
1757,882,id_newspapers_2018,0,177,"Bicara mobil listrik, ternyata China sudah terdepan dan tercatat sebagai negara ",1221.0,177.0,17.0,10.411765,5.443243,0.6,11.0,0.0,0.0,0.0,17.0,0.0,0.022932023,0.04095004,0.04995905,38.0,0.03112203,0.13513513,45.356434
1758,882,id_newspapers_2018,1,334,"Belakangan ini, industri mobil listrik semakin berkembang di seluruh dunia. Bany",2463.0,334.0,21.0,15.904762,6.175074,0.5074184,25.0,0.0,0.0,0.0,21.0,0.0,0.018676411,0.021518473,0.010150223,49.0,0.019894438,0.20178041,15.295116
1759,883,id_newspapers_2018,0,426,"Dewan Pimpinan Daerah (DPD) PDI-P Jawa Tengah menyediakan ""kamar hitung"" di tiap",2912.0,426.0,23.0,18.52174,5.4337897,0.44063926,32.0,0.0,0.0,0.0,23.0,0.0,0.018887363,0.06868132,0.012019231,107.0,0.036744505,0.20091324,73.91043
1760,883,id_newspapers_2018,1,425,"Jelang pelaksanaan Pilkada Jawa Tengah, pasangan calon Ganjar Pranowo-Taj Yasin ",3175.0,425.0,27.0,15.740741,6.0816326,0.45351472,18.0,0.0,0.0,0.0,27.0,0.0,0.014173228,0.030866142,0.00031496063,69.0,0.021732284,0.21768707,32.433655
1761,884,id_newspapers_2018,0,304,"Sebagai obyek wisata terkenal, Bali tak pernah sepi dari pagelaran seni. Tak ter",2061.0,304.0,22.0,13.818182,5.446945,0.64951766,27.0,0.0,0.0,0.0,21.0,0.0,0.023289666,0.059679765,0.029112082,64.0,0.031052887,0.118971065,135.95435
1762,884,id_newspapers_2018,1,421,Festival Ulun Danu Bali yang diselenggarakan pada minggu kemarin berhasil menjad,3014.0,421.0,18.0,23.38889,5.995283,0.5188679,26.0,0.0,0.0,0.0,18.0,0.0,0.01459854,0.021566026,0.002322495,52.0,0.01725282,0.23113208,34.575188
1763,885,id_newspapers_2018,0,160,Ketua Umum Partai Gerindra Prabowo Subianto dan Ketua Umum Partai Amanat Nasiona,1172.0,160.0,15.0,10.666667,5.8083835,0.6946108,9.0,0.0,0.0,0.0,15.0,0.0,0.020477816,0.06569966,0.013651877,43.0,0.03668942,0.1257485,50.845398
1764,885,id_newspapers_2018,1,334,Calon presiden Prabowo Subianto dijadwalkan akan bertemu dengan Ketua Umum Parta,2476.0,334.0,15.0,22.266666,6.1710916,0.51917404,21.0,0.0,0.0,0.0,15.0,0.0,0.01453958,0.029886914,0.017770598,51.0,0.02059774,0.20648968,26.784311
1765,886,id_newspapers_2018,0,298,"Menjelang hari pencoblosan pada tanggal 27 Juni 2018 mendatang, Komisi Pemilihan",2130.0,298.0,19.0,15.684211,5.7055016,0.5825243,24.0,0.0,0.0,0.0,19.0,0.0,0.020187793,0.043192487,0.021596244,70.0,0.032863848,0.17799352,70.763855
1766,886,id_newspapers_2018,1,283,"Kabupaten Ponorogo, Jawa Timur, merupakan salah satu wilayah yang akan menggelar",2124.0,283.0,18.0,15.722222,6.261324,0.48083624,15.0,0.0,0.0,0.0,18.0,0.0,0.015536723,0.038135592,0.0056497175,45.0,0.021186441,0.271777,21.360622
1767,887,id_newspapers_2018,0,81,Bursa kawasan Eropa dan Amerika mengalami rebound hari Jumat. Dow Jones naik 0.5,610.0,81.0,8.0,10.125,6.1904764,0.8214286,1.0,0.0,0.0,0.0,8.0,0.0,0.014754098,0.045901638,0.013114754,10.0,0.016393442,0.071428575,755.25446
1768,887,id_newspapers_2018,1,336,Bursa saham Indonesia masih dibayangi aksi jual asing yang berlanjut sebagai bun,2361.0,336.0,21.0,16.0,5.5482955,0.54829544,23.0,0.0,0.0,0.0,21.0,0.0,0.01863617,0.043625582,0.019059721,73.0,0.030919103,0.18181819,46.931534
1769,888,id_newspapers_2018,0,160,"Seorang pria ditemukan tewas di dalam salah satu kamar Hotel Bulan Mas, Rawa Bad",1115.0,160.0,9.0,17.777779,5.703704,0.69135803,15.0,0.0,0.0,0.0,9.0,0.0,0.021524664,0.03766816,0.0071748877,32.0,0.02869955,0.17901234,77.62819
1770,888,id_newspapers_2018,1,304,Seorang pria tanpa busana ditemukan tewas di sebuah lapangan di kawasan Jakarta ,2332.0,304.0,19.0,16.0,6.403226,0.5258064,13.0,0.0,0.0,0.0,19.0,0.0,0.013722127,0.017152658,0.00085763296,44.0,0.018867925,0.2483871,23.05688
1771,889,id_newspapers_2018,0,458,"Tim Pusat Vulkanologi dan Mitigasi Bencana Geologi (PVMBG) turun ke Banyuwangi, ",3273.0,458.0,33.0,13.878788,5.8448277,0.48706895,49.0,0.0,0.0,0.0,33.0,0.0,0.025053468,0.035135962,0.0048884815,104.0,0.031775128,0.18534483,43.230164
1772,889,id_newspapers_2018,1,321,Pusat Vulkanologi dan Mitigasi Bencana Geologi (PVMBG) memastikan bahwa banjir b,2290.0,321.0,15.0,21.4,5.9415383,0.47384617,10.0,0.0,0.0,0.0,15.0,0.0,0.01091703,0.027947599,0.0026200872,39.0,0.017030567,0.27076924,14.733374
1773,890,id_newspapers_2018,0,351,Ribuan warga yang tinggal di 24 rumah susun atau rusun di Jakarta menunggak biay,2394.0,351.0,21.0,16.714285,5.537815,0.54901963,21.0,0.0,0.0,0.0,20.0,12.0,0.017126149,0.06140351,0.035923142,67.0,0.027986633,0.10644258,73.79028
1774,890,id_newspapers_2018,1,329,"Terkait dengan permasalahan tagihan hutang sewa yang belum lunas, Pemprov DKI Ja",2330.0,329.0,16.0,20.5625,5.89426,0.51963747,17.0,0.0,0.0,0.0,16.0,0.0,0.01416309,0.035193134,0.0042918455,51.0,0.021888413,0.25075528,22.179667
1775,891,id_newspapers_2018,0,265,"Anggota terbaru keluarga kerajaan Inggris, istri Pangeran Harry yaitu Meghan Mar",1889.0,265.0,18.0,14.722222,5.93985,0.556391,18.0,0.0,0.0,0.0,18.0,0.0,0.019057702,0.022763368,0.0015881419,45.0,0.023822129,0.19172932,40.99205
1776,891,id_newspapers_2018,1,360,Meghan Markle merupakan salah satu anggota Kerajaan Inggris yang selalu menjadi ,2607.0,360.0,23.0,15.652174,6.0109587,0.5452055,24.0,0.0,0.0,0.0,23.0,0.0,0.018028386,0.018411968,0.0,54.0,0.020713463,0.20821919,48.103947
1777,892,id_newspapers_2018,0,242,"Terduga teroris Rizki Maulana alias MM bersama istrinya, Syafira Laila, dan empa",1700.0,242.0,16.0,15.125,5.758197,0.6639344,28.0,0.0,0.0,0.0,16.0,0.0,0.025882352,0.05352941,0.015294118,54.0,0.031764705,0.13934426,49.557655
1778,892,id_newspapers_2018,1,323,Perilaku ganjil yang dilakukan oleh terduga teroris yang ditangkap pada Senin (2,2426.0,323.0,17.0,19.0,6.2713413,0.49085367,13.0,0.0,0.0,0.0,17.0,0.0,0.012366035,0.014427041,0.0012366035,47.0,0.019373454,0.24390244,26.188398
1779,893,id_newspapers_2018,0,293,"Kapten timnas Senegal, Sadio Mane, sukses mencetak satu gol saat bermain imbang ",1970.0,293.0,16.0,18.3125,5.4481606,0.5585284,17.0,0.0,0.0,0.0,15.0,2.0,0.016243655,0.05279188,0.031979695,49.0,0.024873096,0.16053511,73.17971
1780,893,id_newspapers_2018,1,312,Timnas Senegal mencetak kemenangan penting di ajang kualifikasi Afrika Cup 2022.,2174.0,312.0,17.0,18.352942,5.7823343,0.46687698,8.0,0.0,0.0,0.0,17.0,0.0,0.01149954,0.026678933,0.008279669,30.0,0.013799448,0.23028392,35.691124
1781,894,id_newspapers_2018,0,226,Badan Pengelola Transportasi Jabodetabek (BPTJ) telah menyiapkan paket kebijakan,1666.0,226.0,18.0,12.555555,5.8075314,0.6736402,15.0,0.0,0.0,0.0,18.0,1.0,0.019807924,0.05642257,0.022208884,53.0,0.031812724,0.117154814,49.36859
1782,894,id_newspapers_2018,1,314,Pemerintah Kota Jakarta akan menguji coba perluasan sistem ganjil-genap pada Sen,2298.0,314.0,21.0,14.952381,5.9384613,0.48923078,19.0,0.0,0.0,0.0,21.0,0.0,0.017406441,0.028720627,0.005657093,55.0,0.023933856,0.26153848,17.70118
